fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.708872748875728,0.26830544230375386,0.3382254502248543,3.0798547398815566,0.035088727488757285,29.992000792110044,171.6370908370809,0.9952346910747139,3.438145458145955,0.4654836334832362,9.955636255621357,4
7.843489998237479,0.39560436872717464,0.36862805247387975,4.284648424021087,0.043286047367493405,18.0,104.85814210248023,0.9951828371579504,3.199953368550923,0.47288378939947284,10.556976316253294,4
6.200013172937588,0.5428496154642353,0.038576509561641166,1.2857124038660588,0.04085699230928471,23.28562019330294,77.42836442526647,0.993199934135312,3.2857110865723,0.3785712403866059,9.728614711080647,4
6.379566310726042,0.3482457572552429,0.27197108738173614,6.854072913255906,0.053423130094611096,57.61301067821874,208.39421747634722,0.9953168196119909,3.162260213564375,0.5319710873817362,9.261301067821876,4
7.554273889699417,0.3545726110300583,0.2554273889699417,5.897772366501381,0.049598514911000924,17.732343274000613,102.26765672599939,0.9933250544131894,3.098661716370003,0.5647211199299663,11.039405964400368,4
6.218535885776627,0.26987017521523665,0.39443923426701183,1.5556076573298818,0.031543094094822484,6.814641142233727,62.08618818964497,0.989602243062932,3.2837071771553252,0.34271547047411244,12.172845295258876,4
9.39981142979372,0.2899824899094169,0.5499744083291478,2.1999057148968606,0.049997710218923755,16.999595920986543,119.00040407901345,0.9961997171446906,3.1200107754403588,0.6899595920986543,10.3,4
6.54195353737918,0.4356992256229863,0.44155658220461624,6.599472896804522,0.04471503871885068,13.424806405746581,115.56992256229863,0.996271503871885,3.284248064057466,0.5244061950161094,9.398945793609043,4
8.325075848648748,0.271880688648656,0.4587765470270612,1.3250758486487464,0.04787462075675627,8.125379243243732,71.87462075675627,0.9943579979535133,3.078746207567563,0.6068655189189067,10.331344810810934,4
5.84459319408922,0.2863851701477695,0.2987075164286712,1.2701853731528814,0.07053295582019051,44.93666328324814,166.0,0.9951147785672421,3.419129761207017,0.5331925850738848,8.938259522414034,4
6.283456907695129,0.2882715461524354,0.21338276307805173,9.03679341546362,0.04165430923048707,29.75185361542694,111.1654309230487,0.9933849629276915,3.051654309230487,0.3124814638457306,10.667655261561036,4
6.8,0.2918412302365602,0.2578700261951713,2.1357408363725012,0.03746570680137963,20.03971204041389,67.48014397979306,0.9907267874338097,3.1365342931986206,0.35440431939379163,11.59602879595861,4
6.86552033502217,0.3444037541579391,0.37,1.5389906146051522,0.03230504692697424,5.564984357675254,59.259937430701015,0.9909441447370488,3.1912460894188133,0.4270031284649493,11.416971843815457,4
7.314894661771446,0.34140954181964234,0.20005328290500152,3.2124969310463776,0.05256914501835708,9.144950399839345,89.28457250917855,0.9949254250356586,3.1629256494492877,0.40853717527535616,9.028990079967869,4
7.173526967830612,0.419120335386327,0.32073443874071417,3.3485061943908123,0.044926556125928586,28.904356776188767,161.0,0.9941228008384658,3.2255165999312756,0.6086763483915306,10.990435677618876,4
7.7451960856095345,0.6637570030574834,0.2155364158989137,1.8401120489197345,0.05057345932735365,19.598879510802654,136.37570030574835,0.9942560707400327,3.2037570030574836,0.6060448195678938,10.605084036689801,4
6.895770825077732,0.7480968712849794,0.13507500990672175,6.168895577409688,0.036507500990672175,18.61937425699587,50.29604224455877,0.9932418002377613,3.1014187722901236,0.26141877229012395,11.03233320124371,4
6.753359027420692,0.4081555489860096,0.3804478703227589,4.355598379034486,0.02137153868894582,4.930170965438425,18.37153868894582,0.9915670358731792,3.310698290345616,0.36930170965438425,12.662846131105418,4
7.48870732088713,0.35590823013405887,0.20913262266633686,12.282652453326737,0.0551129267911287,20.834695093346525,139.41734754667326,0.9981986256152864,3.1892143282671284,0.4944353660443565,9.58870732088713,4
6.500168751853076,0.32327708271564126,0.36010125111184565,5.932517699376799,0.05832433323450261,7.999156240734619,118.66807293210897,0.993649535932404,3.0732686451229876,0.43006750074123046,10.266722917284358,4
6.377760390717265,0.2738880195358633,0.4905599023206837,7.198237981294129,0.049648003255977215,34.48159739521823,200.38880195358632,0.9954346397720816,3.1911041562869062,0.5438880195358633,9.529600651195443,4
5.79136345395239,0.559860341401703,0.06086365460476102,0.889415662591833,0.031105843374081673,7.4038955827211135,50.29805220863944,0.9904792208834557,3.250279317196594,0.4238441766911555,11.059610441727889,4
7.121817613665506,0.2670899432313609,0.32290693192892445,6.578151137937348,0.03943635227331013,62.181761366550646,194.47276704341454,0.9954108931826342,3.166000624967943,0.7167289203700313,9.69455340868291,4
4.368651043376537,0.21813209080556425,0.2492744049573185,5.389116074359777,0.04090362797521341,63.710883925640225,158.06009227265253,0.9969291497326411,3.4036167557862793,0.44,8.038548809914637,4
7.2658201652223555,0.19281057191219964,0.37316403304447104,6.761290446909861,0.040086136199885825,34.402539504332935,161.13417983477765,0.9941440632069327,3.060734386782211,0.5971894280878004,11.164550413055888,4
6.8386910256561,0.2997866559815242,0.22193455128280498,15.046230341885368,0.06255903098299391,35.172120726432915,163.46230341885368,0.998409672756414,3.093442414528658,0.44634424145286583,9.073115170942684,4
7.528208662915874,0.2628208662915874,0.5956417325831748,11.701269679794441,0.04501269679794441,58.0,166.11564971869055,0.998106149604501,3.1573061016878565,0.4571791337084126,8.885895668542064,4
7.285447397762569,0.2655206936465338,0.3756208093960134,11.45220346398095,0.06019826588366555,37.68758381207973,198.65620809396015,0.9966087852010735,3.0972897110514728,0.5220827745861352,9.57917225413865,4
6.484797621879464,0.32304047562410737,0.22967916765781216,14.942398810939732,0.06,38.05997027349329,162.0,0.9980350074316267,3.1533193460168523,0.46483958382890606,9.317991082047987,4
7.623404366849451,0.40375883550681285,0.3658156186370057,6.170213100548356,0.04434751819520605,19.34751819520605,105.07801455616485,0.9950652481804794,3.1429786899451644,0.42035459970546696,10.646099272191757,4
7.531034552392574,0.2042758537128912,0.27540230349283823,7.284367347223338,0.0426574701966472,37.0,168.78620731435544,0.9970935631441146,3.38636783187565,0.4424597696507162,9.0,4
6.454640361460469,0.3563399096348827,0.14322215362069934,5.722418825253476,0.054633990963488276,6.0,90.59019728904649,0.9952534512951521,3.0982482530223283,0.46273201807302344,8.70052198803258,4
7.181755933011729,0.3671750421657444,0.2841932628583759,1.4954389832529325,0.03931927117229474,6.784207625603008,106.52280508373534,0.9930261402541868,3.139543898325293,0.38692987290661657,9.955615678824962,4
6.862638354853966,0.3093134927466395,0.18923123226518412,2.243007859076292,0.03820879451617989,119.34198294277921,234.42170205643254,0.9926019294436462,3.1379943153196566,0.480961712099444,9.968680822573017,4
6.710978499736383,0.254391399894553,0.24902150026361744,1.5335322503954263,0.040670645007908526,118.9391399894553,218.03102245123077,0.9946035805071177,3.5060860010544697,0.6124344004217879,9.465870998418296,4
6.5240573684302765,0.21060143421075694,0.31703022587669333,10.68382682020119,0.04683078881591631,38.53007171053785,200.29323771928287,0.9955300717105379,3.118797131578486,0.45060143421075693,10.046992828946216,4
7.628097136066882,0.16543805727866237,0.3543805727866237,5.180664009506366,0.037,35.368582816401286,165.56194272133763,0.9949598216708281,3.2416015942961804,0.5378850310159227,10.359514319665593,4
7.443151111780384,0.6524782222465595,0.4307284443288426,1.8935866668491959,0.049064133331508046,17.0,131.11955556163986,0.9947247822224656,3.281923999945241,0.6205542223013182,10.662391111232797,4
6.313435113358279,0.2782213740553477,0.24644274811069533,13.193473280867634,0.05577862594465233,34.622519080628315,189.71145037786093,0.9979088931297233,3.2295458016364984,0.43622519080628314,9.071145037786094,4
9.42689480299847,0.34880684408995405,0.4388573721699133,9.76622644589699,0.03899494719200408,4.248736798001021,83.62184199500255,0.9954731442330195,2.94596577955023,0.3223863118200918,10.162184199500254,4
7.763557289549851,0.30985729168894893,0.46678385388813837,1.4535677077762768,0.0450142708311051,11.971458337789787,68.52140624665766,0.9928280578104611,3.0550713541555257,0.5156421873997298,10.701427083110511,4
6.9,0.3,0.29093934114313635,1.3,0.053,24.0,188.7181976570591,0.9936190606588569,3.29,0.54,9.9,4
6.114361936218598,0.3011038228929043,0.22105046753988544,6.850800330295284,0.06746943069475539,45.35904840546496,205.96676292710444,0.9972735248900908,3.586023789863376,0.6785638063781402,9.678457095672103,4
8.918118063673628,0.3201176210203982,0.43555304012248686,1.7181180636736288,0.04698823789796018,13.385885477552216,119.0,0.995814494450939,3.150117621020398,0.5574824675102479,9.757882821632833,4
8.298767664624963,0.2636475666852276,0.53073731082651,9.317621665738619,0.051905729994431715,44.18854001113657,218.1762166573862,0.9970176216657386,3.0736475666852274,0.4800410778458346,9.499589221541655,4
6.8,0.25744447428150335,0.3035092766642103,1.2,0.03878703952345861,16.606480238270695,67.52129604765413,0.9910137967189879,3.0969166442888727,0.4178703952345861,11.173425652419553,4
6.507638494499146,0.3284723011001709,0.6932652692529904,1.4895632194564254,0.0603125354950769,7.458309669948736,151.99300428488894,0.9932306825338741,3.1014577417487184,0.5562507099015379,9.44653053850598,4
5.915854939615596,0.5927616626126934,0.04841450603844034,0.8360621687361729,0.03163937831263827,7.759585541758847,50.120207229120574,0.9904080828916483,3.184476674774613,0.4096165783296461,11.024041445824116,4
7.949427040435147,0.28,0.44392625938445274,4.823119278217135,0.036076233349429644,29.0,140.2909814725391,0.9940837320476785,3.146073740615547,0.3992376665057036,10.494917776704689,4
7.6,0.38135057866619515,0.3064167874787529,3.9530860996931296,0.04784232990132217,25.106946457979216,173.116316927526,0.9952707272034702,3.3976736614494802,0.4733020984348441,10.187431260292724,4
8.002436526287843,0.6594450134566581,0.7200270725143093,17.539780125848218,0.042018950760016556,61.96480573139783,232.98917099427626,0.999897022023426,2.9201895076001656,0.679661593571133,9.400812175429282,4
8.422209231603446,0.3111104615801723,0.31575633574396544,1.041416503344828,0.043414165033448276,12.878752449827584,61.35354125836207,0.9929656660133793,3.1084873285120693,0.3471728390887932,10.293937622491379,4
8.132945984761358,0.250823649619034,0.22988209249209307,15.175307540792126,0.06895300729046869,40.5411824809517,197.6117566920644,0.9975411824809517,3.038352700761932,0.49082364961903396,9.84588175190483,4
5.9680947518849425,0.2202142127827413,0.3191544823338417,5.110710639137065,0.052319052481150576,39.14881560143822,199.17023687971235,0.9962433820706647,3.6246673473610813,0.6727620992460231,9.897857872172587,4
6.7846651661331085,0.6121166291533277,0.44605831457666384,10.878833708466724,0.10876565139363938,44.85043260983573,239.54751688100254,0.9975332073017165,3.0930669667733786,0.6214956739016427,9.239416854233362,4
6.768494720145074,0.4062816060772766,0.38246596268600985,4.380824533575122,0.021436405943478884,4.937378438164321,18.43640594347889,0.9915601166993623,3.310626215618357,0.3693737843816432,12.656359405652111,4
6.8,0.42354779329535547,0.3046422169235372,2.563800204377853,0.046525555934033055,16.778111527436366,66.49488881319338,0.9922384244951604,3.067678891538231,0.42201443725337184,10.726277796701652,4
6.183558248046354,0.33822087597682315,0.17342329921854152,6.239630945297906,0.05164417519536462,28.253373720695308,112.16441751953646,0.9934149325255861,3.0616441751953642,0.32746626279304697,9.86846598437083,4
6.786990533338692,0.28,0.416964457779028,10.110906411116916,0.0603035542220972,60.28252366665327,179.76084122221775,0.9973674111444476,3.133258885555243,0.5389093588883084,8.952168244443552,4
8.790034099520236,0.2537724734079632,0.42,1.6128099828802234,0.04062275265920368,16.911035334399475,100.3558586624021,0.9933160430944971,3.140106943391971,0.5051239931520894,11.093242401279369,4
6.1223071989672775,0.3465392015490838,0.18684511783128266,3.186169633047122,0.057992352092945024,26.330784030981675,112.55385602065445,0.9930295475390021,3.136921596901832,0.36007647907054974,9.601529581410993,4
6.437186399862792,0.31664337595334935,0.4715878080384182,6.914068000686039,0.048451254400548836,38.01810079698143,200.2743727997256,0.995019053696461,3.1380501760219532,0.5701810079698143,9.701810079698143,4
6.497930913252797,0.2926551815060402,0.24846550057225963,3.9958618265055943,0.04222413641565997,5.622413641565997,86.867240924698,0.9933226374264148,3.3173448184939596,0.4497930913252797,10.939827722590604,4
7.601233041101314,0.3115659679884072,0.44542540014490983,1.4108508002898197,0.044843403201159274,12.313193597681442,68.26510480173891,0.9926717139290607,3.054217016005796,0.5079531440521675,10.684340320115927,4
6.8811123769933475,0.28310554122927284,0.29089218018270246,3.3732345945189275,0.04658864837126405,25.18887623006653,137.1332573803992,0.9941988420512462,3.321332573803992,0.5735573277906859,9.873348523920164,4
6.810532564901596,0.31105325649015964,0.42375148416412917,11.158579971444485,0.06195384582034906,61.77633141225399,185.04615417965096,0.9977589586168228,3.1150650864485705,0.5389467435098403,8.844733717549202,4
6.8,0.5922503610012986,0.21819334854699832,5.196513112088702,0.048801900415143346,23.440570124543004,65.7797149377285,0.9924498888631018,3.125198099584857,0.303391448131855,11.2559429875457,4
9.130127887186381,0.3068670070508512,0.4859053732067656,1.9301278871863814,0.04831329929491488,14.97595915389786,119.0,0.9959841023097491,3.136867007050851,0.6157851689762548,9.99639387308468,4
5.631050407231696,0.39961186990960385,0.06917804864405715,1.423059349548019,0.040155252036158474,8.383560972881142,49.92694309943581,0.991303881300904,3.4391780486440573,0.38922373981920766,11.384474796384152,4
7.3,0.4558999711039838,0.29209997635780494,5.603000341498374,0.0451700018388374,18.0,103.37999947461789,0.9945303994325874,3.1965999632232522,0.48100002626910565,10.855000131345527,4
9.543245177932187,0.8848944231502491,0.4361213609693074,8.89839073915989,0.052138786390306925,34.0,187.13878639030693,0.9992959102072697,3.1290211153699503,0.5788970887754459,10.116728165815843,4
7.916473066507919,0.2784874539644743,0.30842007365684115,1.2226881905328861,0.031769749079289485,4.46050184142103,56.38150552426309,0.9905467239872184,2.9997978590771006,0.3246050184142103,11.584200736568413,4
6.94206587894323,0.2557934121056771,0.4820074830007864,1.7346108126183348,0.05711661654219218,38.91586824211354,166.21032939471615,0.9965084131757886,3.6424281417902185,0.5166347296845416,9.383173648422709,4
7.275810670588711,0.36967573176451557,0.5593514635290312,12.695266764717777,0.05085538717653244,64.69325305879022,192.03242682354843,0.9983884309741226,3.0648378658822577,0.49,8.6,4
7.851468465829152,0.3267962033273511,0.3367012865111281,1.230094916816223,0.03876683401076806,17.038860998205323,96.0,0.9920291010350681,3.2064075933452982,0.33922278003589357,11.470898964931813,4
